5e-06,13000,30,5
1 = Jupiter,2 = Callisto,3 = Io,4 = Europa,5 = Ganymede
time,energy,ang_mom,r1x,r1y,r1z,v1x,v1y,v1z,r2x,r2y,r2z,v2x,v2y,v2z,r3x,r3y,r3z,v3x,v3y,v3z,r4x,r4y,r4z,v4x,v4y,v4z,r5x,r5y,r5z,v5x,v5y,v5z
0.0561,-40378.67159803394,211.230390557049,0.001077700821785682,-0.0007019866993988512,-5.231290808729723e-06,0.01340369437599611,-0.007695266653566232,-2.64685882876075e-05,-0.8167807479541391,-0.4789745319329315,-0.02593597954666263,58.44266989682892,-99.22930073929697,-2.321302084464094,0.2069591834945858,-0.0504846576385088,0.001196791449682858,57.99229472041436,236.7816589289825,9.18253362089234,0.03926175804095637,-0.3349249397993289,-0.01019988669915717,192.1623026207661,23.52405083646191,5.022662920083226,-0.4719871397519556,0.2519109035061473,0.002906607427132084,-72.15913676818874,-135.2874342401897,-6.18517213529495
0.05625,-40378.67147874678,211.2303905570491,0.001079820547168328,-0.000703185980246838,-5.235092295912915e-06,0.01487216902631621,-0.00824119880584832,-2.209414852335363e-05,-0.8078780761801546,-0.4937781148134849,-0.02627981913271893,60.25634684349858,-98.14626499465908,-2.263096292347875,0.2125401572712487,-0.01440073999593121,0.002549365703022568,16.24457893794681,243.1322357408573,8.806768826923324,0.06790763503259706,-0.3301524082065463,-0.00940934771094777,189.5431578684557,40.0763827600417,5.511463328756114,-0.4823711469167158,0.2313909011941421,0.001976429189800826,-66.27286088077187,-138.2704583932525,-6.215292664436178
0.05640000000000001,-40378.67139720842,211.230390557049,0.001082164868133637,-0.0007044427380362804,-5.237298410833131e-06,0.01638859145590345,-0.008460677136703027,-5.304994460621261e-06,-0.798704837643082,-0.5084167638759726,-0.02661487020558121,62.05012703618374,-97.03024184400616,-2.204125082511908,0.2118109440251387,0.02209210110721208,0.003825714575667999,-25.93567128796114,242.2235103540443,8.168812220796143,0.09605347414962939,-0.322915078167872,-0.008548452632152679,185.4981610531129,56.36738589226879,5.960129246741282,-0.4918628610946192,0.2104424997642884,0.001042592502434721,-60.26371761932869,-140.9985391576724,-6.233943652186577
0.05655,-40378.67135595048,211.230390557049,0.001084736614955865,-0.0007057078240105063,-5.236104178513119e-06,0.0178948441678322,-0.008352929487873294,2.307832428420441e-05,-0.7892640614763985,-0.5228855576199458,-0.02694101938398538,63.82341651948133,-95.88158785214544,-2.144407581979323,0.2047998966216741,0.05790549128649902,0.004987866948128201,-67.30712394797236,234.0972344178261,7.287967661216113,0.1234870253733154,-0.3132613923298315,-0.007623490956285723,180.0508048864058,72.27402073121732,6.365116031857209,-0.5004446751829918,0.1891043257584809,0.0001068207860089501,-54.1427166091571,-143.4666205163752,-6.241088716163361
0.05670000000000001,-40378.67135643661,211.2303905570489,0.001087529957873872,-0.0007069327040039136,-5.229852778163411e-06,0.01933383765293437,-0.007926884349600266,6.190606207113176e-05,-0.7795588654605342,-0.5371796288165829,-0.02725815617432462,65.57562732284137,-94.70067005727634,-2.08396316480698,0.191719937914528,0.09197283718213937,0.006001271076360348,-106.6557102632004,219.0011757377686,6.190411957584398,0.1500003659753006,-0.3012581338606956,-0.006641262311065451,173.2352923733976,87.67494389758043,6.723171703902834,-0.508100649310135,0.1674157289782388,-0.0008291586459144795,-47.92107469778381,-145.6701165142723,-6.236712347884951
0.05685,-40378.67139904344,211.2303905570488,0.001090530676624928,-0.0007080708908193434,-5.217082459911669e-06,0.02065103762504405,-0.007200831123012398,0.0001097332618107336,-0.7695924551101161,-0.5512941660712543,-0.02756617300724639,67.30617766107919,-93.48786585804962,-2.022811445968991,0.1729620194463129,0.1232797088982239,0.006835771978262293,-142.827083262072,197.381401084021,4.90845647745515,0.1753915042770019,-0.2869901008318869,-0.005609030268636578,165.0964853338851,102.4514607158733,7.031367274248412,-0.5148165404393915,0.1454167113264109,-0.001763617722002825,-41.6101961690697,-147.6049197786289,-6.220819956549994
0.057,-40378.67148305514,211.2303905570488,0.00109371665374822,-0.0007090793094041486,-5.196567866178386e-06,0.02179591762454445,-0.006201865716193658,0.0001648602550899968,-0.7593681227311057,-0.5652244153689711,-0.02786496527332784,69.01449213505818,-92.24356289819121,-1.960972275184504,0.1490838278094128,0.1508927189798183,0.007466467537489416,-174.757443397598,169.8699878163242,3.479671022194422,0.1994659691037881,-0.2705596364549094,-0.004534471710397689,155.689764232261,116.4884931822971,7.287125622579024,-0.5205798289780253,0.1231478544309151,-0.002694830751850963,-35.22165259783569,-149.267409235565,-6.193437876985178
0.05715000000000001,-40378.67160667123,211.2303905570488,0.001097058578796205,-0.000709919563445535,-5.167354833207261e-06,0.02272331484203209,-0.00496513228149812,0.0002253789790846932,-0.7488892464478628,-0.5789656816023302,-0.02815443135782102,70.70000193205745,-90.96815894854389,-1.898465730687943,0.1207940192488991,0.1739862300325555,0.007874423803776872,-201.5022577992967,137.2683987093307,1.945885035864314,0.2220383712402267,-0.2520860135142307,-0.003425621994368171,145.080794256294,129.6755544750386,7.488248517226261,-0.5253797423390517,0.100650246172264,-0.003621077563171687,-28.7671623725526,-150.6544570072406,-6.154613341559058
0.0573,-40378.67176702773,211.2303905570488,0.001100520847267642,-0.000710559073581816,-5.12878785153356e-06,0.02339466674287809,-0.003532871419916769,0.0002892244243345819,-0.73815928920019,-0.5925133300815749,-0.0284344726744595,72.36214502550789,-89.66206178652395,-1.835312112943267,0.08893233410847291,0.1918662573364112,0.008047232196720846,-222.2623945107112,100.5267447423303,0.3520809485723075,0.2429339225027607,-0.2317046727502625,-0.002290816234926244,133.3451935453946,141.9077200168815,7.632941358726739,-0.5292072754083011,0.07796540623886745,-0.004540646632059936,-22.25856991367831,-151.7634344753538,-6.104414415896694
0.05745000000000001,-40378.67196023471,211.2303905570489,0.001104062634611707,-0.0007109720589989666,-5.08052946938335e-06,0.02377910454878699,-0.00195328571473174,0.0003542304863475505,-0.7271817977104823,-0.6058627880263846,-0.02870499369831801,74.0003663739119,-88.32568907314621,-1.771531938307535,0.05444601662750882,0.2039909670699496,0.007979393589863427,-236.4071613070973,60.71917257406187,-1.254804666620945,0.2619898975180025,-0.2095663165242469,-0.001138627068509281,120.5681006639498,153.0865840674625,7.719835218455378,-0.5320552078731238,0.05513521083615069,-0.005451838200891786,-15.70782461514274,-152.5922174981501,-6.042929898281791
